,trackName,artistName,count,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
505,Sell the Furniture,Dan Mills,8,0.435,0.396,8.0,-13.565,1.0,0.044,0.661,0.182,0.11,0.415,165.111,audio_features,4FXJkr2BPNeSmNkrKKXW1z,spotify:track:4FXJkr2BPNeSmNkrKKXW1z,https://api.spotify.com/v1/tracks/4FXJkr2BPNeSmNkrKKXW1z,https://api.spotify.com/v1/audio-analysis/4FXJkr2BPNeSmNkrKKXW1z,253200.0,4.0
506,Tin Lover,The Paper Kites,8,0.651,0.0324,1.0,-22.56,1.0,0.0333,0.961,0.792,0.101,0.101,89.994,audio_features,0oODAuxcJ94qCEYMgsCti4,spotify:track:0oODAuxcJ94qCEYMgsCti4,https://api.spotify.com/v1/tracks/0oODAuxcJ94qCEYMgsCti4,https://api.spotify.com/v1/audio-analysis/0oODAuxcJ94qCEYMgsCti4,199653.0,3.0
507,"fuck, i luv my friends - stripped",renforshort,8,0.602,0.377,4.0,-5.769,1.0,0.0296,0.662,0.0,0.11,0.485,83.854,audio_features,4UntKS7ZaOam7mTpXcnV5S,spotify:track:4UntKS7ZaOam7mTpXcnV5S,https://api.spotify.com/v1/tracks/4UntKS7ZaOam7mTpXcnV5S,https://api.spotify.com/v1/audio-analysis/4UntKS7ZaOam7mTpXcnV5S,146070.0,4.0
508,Ways to Go,Zeph,8,0.531,0.337,2.0,-17.043,1.0,0.0434,0.812,0.00416,0.125,0.591,170.0,audio_features,0p973C7c3dry8DRq2mgYP3,spotify:track:0p973C7c3dry8DRq2mgYP3,https://api.spotify.com/v1/tracks/0p973C7c3dry8DRq2mgYP3,https://api.spotify.com/v1/audio-analysis/0p973C7c3dry8DRq2mgYP3,127061.0,4.0
509,Portland Nights,Genevieve Stokes,8,0.368,0.112,0.0,-16.447,1.0,0.0595,0.986,0.000347,0.101,0.264,75.157,audio_features,4ItvxARZepLri3UaxqdSwm,spotify:track:4ItvxARZepLri3UaxqdSwm,https://api.spotify.com/v1/tracks/4ItvxARZepLri3UaxqdSwm,https://api.spotify.com/v1/audio-analysis/4ItvxARZepLri3UaxqdSwm,101285.0,4.0
510,Red Lights,Haley Joelle,8,0.499,0.381,6.0,-9.643,1.0,0.0432,0.682,3.62e-05,0.0939,0.141,159.953,audio_features,7jKVNJ1moEifqORjM7mR6t,spotify:track:7jKVNJ1moEifqORjM7mR6t,https://api.spotify.com/v1/tracks/7jKVNJ1moEifqORjM7mR6t,https://api.spotify.com/v1/audio-analysis/7jKVNJ1moEifqORjM7mR6t,174375.0,4.0
511,These Memories,Hollow Coves,8,0.521,0.265,1.0,-18.229,1.0,0.0319,0.961,0.133,0.0676,0.392,77.519,audio_features,3ZOD3aghbxBkgKsLu2jOEK,spotify:track:3ZOD3aghbxBkgKsLu2jOEK,https://api.spotify.com/v1/tracks/3ZOD3aghbxBkgKsLu2jOEK,https://api.spotify.com/v1/audio-analysis/3ZOD3aghbxBkgKsLu2jOEK,313480.0,4.0
512,Silver & Gold,WILD,8,0.472,0.523,0.0,-6.223,1.0,0.0331,0.0271,0.0,0.091,0.583,173.918,audio_features,59A9K2G7qofpffWeT9p1hA,spotify:track:59A9K2G7qofpffWeT9p1hA,https://api.spotify.com/v1/tracks/59A9K2G7qofpffWeT9p1hA,https://api.spotify.com/v1/audio-analysis/59A9K2G7qofpffWeT9p1hA,180000.0,4.0
513,i know you,Anya Gupta,8,0.483,0.494,10.0,-10.974,1.0,0.0388,0.35,0.000878,0.1,0.288,126.017,audio_features,0au1j1N0j02weCIomXfclv,spotify:track:0au1j1N0j02weCIomXfclv,https://api.spotify.com/v1/tracks/0au1j1N0j02weCIomXfclv,https://api.spotify.com/v1/audio-analysis/0au1j1N0j02weCIomXfclv,249673.0,4.0
514,What A Convincing Illusion,Rosie Darling,8,0.553,0.558,0.0,-8.615,1.0,0.0429,0.172,1.81e-06,0.089,0.164,86.988,audio_features,0xErGPogrWKGjWI1bEMLaV,spotify:track:0xErGPogrWKGjWI1bEMLaV,https://api.spotify.com/v1/tracks/0xErGPogrWKGjWI1bEMLaV,https://api.spotify.com/v1/audio-analysis/0xErGPogrWKGjWI1bEMLaV,197147.0,4.0
515,What A Wonderful World,Louis Armstrong,8,0.271,0.165,5.0,-20.652,1.0,0.0351,0.729,1.6e-06,0.118,0.203,77.082,audio_features,29U7stRjqHU6rMiS8BfaI9,spotify:track:29U7stRjqHU6rMiS8BfaI9,https://api.spotify.com/v1/tracks/29U7stRjqHU6rMiS8BfaI9,https://api.spotify.com/v1/audio-analysis/29U7stRjqHU6rMiS8BfaI9,139227.0,4.0
516,Rotten Love Song,Alice Kristiansen,8,0.389,0.0329,8.0,-20.72,0.0,0.0597,0.982,3.53e-05,0.111,0.353,74.75,audio_features,0oYCWAtYZ0q75E4MjUIUza,spotify:track:0oYCWAtYZ0q75E4MjUIUza,https://api.spotify.com/v1/tracks/0oYCWAtYZ0q75E4MjUIUza,https://api.spotify.com/v1/audio-analysis/0oYCWAtYZ0q75E4MjUIUza,114077.0,4.0
517,Picture of You,Sara Kays,8,0.654,0.404,9.0,-11.821,1.0,0.0279,0.773,0.000171,0.104,0.12,93.003,audio_features,3wFxiKVkDXYVRSqwZsG2MF,spotify:track:3wFxiKVkDXYVRSqwZsG2MF,https://api.spotify.com/v1/tracks/3wFxiKVkDXYVRSqwZsG2MF,https://api.spotify.com/v1/audio-analysis/3wFxiKVkDXYVRSqwZsG2MF,201090.0,4.0
518,never been in love,Gatlin,8,0.642,0.706,6.0,-9.149,0.0,0.052,0.448,0.00065,0.135,0.524,123.983,audio_features,3GKFo6nRa2xnPXlZlKWPQo,spotify:track:3GKFo6nRa2xnPXlZlKWPQo,https://api.spotify.com/v1/tracks/3GKFo6nRa2xnPXlZlKWPQo,https://api.spotify.com/v1/audio-analysis/3GKFo6nRa2xnPXlZlKWPQo,186315.0,4.0
519,Payphone,Maroon 5,8,0.739,0.756,4.0,-4.828,1.0,0.0394,0.0136,0.0,0.37,0.523,110.028,audio_features,4P0osvTXoSYZZC2n8IFH3c,spotify:track:4P0osvTXoSYZZC2n8IFH3c,https://api.spotify.com/v1/tracks/4P0osvTXoSYZZC2n8IFH3c,https://api.spotify.com/v1/audio-analysis/4P0osvTXoSYZZC2n8IFH3c,231387.0,4.0
520,Pass Me By,Peter Fenn,8,0.589,0.324,5.0,-10.896,1.0,0.0479,0.608,3.6e-05,0.113,0.606,95.129,audio_features,58Ns9PCAUQW5hlq0MtVYMF,spotify:track:58Ns9PCAUQW5hlq0MtVYMF,https://api.spotify.com/v1/tracks/58Ns9PCAUQW5hlq0MtVYMF,https://api.spotify.com/v1/audio-analysis/58Ns9PCAUQW5hlq0MtVYMF,136421.0,4.0
521,Real Estate,Adam Melchor,8,0.493,0.284,2.0,-12.815,1.0,0.0309,0.953,0.00739,0.151,0.199,79.959,audio_features,2VvTMIXG760UiG9OSiFt9j,spotify:track:2VvTMIXG760UiG9OSiFt9j,https://api.spotify.com/v1/tracks/2VvTMIXG760UiG9OSiFt9j,https://api.spotify.com/v1/audio-analysis/2VvTMIXG760UiG9OSiFt9j,216000.0,4.0
522,The End,Andrew Maxman,8,0.572,0.515,4.0,-9.78,1.0,0.0334,0.835,9.12e-06,0.313,0.567,87.895,audio_features,0jzMbBZ2cycxT6QwqaT6QD,spotify:track:0jzMbBZ2cycxT6QwqaT6QD,https://api.spotify.com/v1/tracks/0jzMbBZ2cycxT6QwqaT6QD,https://api.spotify.com/v1/audio-analysis/0jzMbBZ2cycxT6QwqaT6QD,216477.0,4.0
523,Megan’s Song,Sophie Holohan,8,0.511,0.266,4.0,-8.345,1.0,0.0291,0.864,0.0,0.142,0.187,54.001,audio_features,71eVKx9MDUBpGChmV98Hiu,spotify:track:71eVKx9MDUBpGChmV98Hiu,https://api.spotify.com/v1/tracks/71eVKx9MDUBpGChmV98Hiu,https://api.spotify.com/v1/audio-analysis/71eVKx9MDUBpGChmV98Hiu,190620.0,4.0
524,I Hope You Think Of Me,Lily Williams,8,0.443,0.289,11.0,-11.022,1.0,0.0407,0.907,0.0,0.346,0.521,187.049,audio_features,3GDLQPZTi2iwUtXjZigZ4v,spotify:track:3GDLQPZTi2iwUtXjZigZ4v,https://api.spotify.com/v1/tracks/3GDLQPZTi2iwUtXjZigZ4v,https://api.spotify.com/v1/audio-analysis/3GDLQPZTi2iwUtXjZigZ4v,158298.0,3.0
525,Never Fucking Fall in Love Again,X Lovers,8,0.644,0.355,3.0,-6.485,1.0,0.0317,0.503,0.0,0.13,0.392,91.508,audio_features,53KhTXn9vEK7akH5cWhT0E,spotify:track:53KhTXn9vEK7akH5cWhT0E,https://api.spotify.com/v1/tracks/53KhTXn9vEK7akH5cWhT0E,https://api.spotify.com/v1/audio-analysis/53KhTXn9vEK7akH5cWhT0E,142947.0,4.0
526,Girl in Calico Live with Skylight City String Quartet,Tow'rs,8,,,,,,,,,,,,,,,,,,
527,Give Me Love,Jessie Reid,8,0.63,0.424,2.0,-11.856,0.0,0.0337,0.75,0.0231,0.113,0.288,141.988,audio_features,2WzRv2VUsN3673wKYSUkVD,spotify:track:2WzRv2VUsN3673wKYSUkVD,https://api.spotify.com/v1/tracks/2WzRv2VUsN3673wKYSUkVD,https://api.spotify.com/v1/audio-analysis/2WzRv2VUsN3673wKYSUkVD,194069.0,4.0
528,Cognitive Dissonance,Sophie Holohan,8,0.647,0.591,1.0,-7.09,0.0,0.0304,0.0456,0.0108,0.143,0.512,127.999,audio_features,2A6wArvnvzSSSrAtTgQL4x,spotify:track:2A6wArvnvzSSSrAtTgQL4x,https://api.spotify.com/v1/tracks/2A6wArvnvzSSSrAtTgQL4x,https://api.spotify.com/v1/audio-analysis/2A6wArvnvzSSSrAtTgQL4x,176001.0,4.0
529,Moonflowers (Best Friend),Tommy Ashby,8,0.53,0.291,5.0,-12.916,1.0,0.0379,0.952,0.000852,0.122,0.348,82.62,audio_features,4z58Hr7yzIyg4VKU1UBZ7p,spotify:track:4z58Hr7yzIyg4VKU1UBZ7p,https://api.spotify.com/v1/tracks/4z58Hr7yzIyg4VKU1UBZ7p,https://api.spotify.com/v1/audio-analysis/4z58Hr7yzIyg4VKU1UBZ7p,182373.0,4.0
530,Closing Time,Havelin,8,0.533,0.783,11.0,-6.582,1.0,0.0386,0.0352,0.0,0.182,0.356,104.965,audio_features,2byWRE0NbacQCHRUtw05SH,spotify:track:2byWRE0NbacQCHRUtw05SH,https://api.spotify.com/v1/tracks/2byWRE0NbacQCHRUtw05SH,https://api.spotify.com/v1/audio-analysis/2byWRE0NbacQCHRUtw05SH,244505.0,4.0
531,Across the Sea,The Sweeplings,8,0.402,0.305,0.0,-11.62,1.0,0.0288,0.817,6.06e-06,0.0949,0.197,147.789,audio_features,09HmfpTt19ZPOMi1W2apLA,spotify:track:09HmfpTt19ZPOMi1W2apLA,https://api.spotify.com/v1/tracks/09HmfpTt19ZPOMi1W2apLA,https://api.spotify.com/v1/audio-analysis/09HmfpTt19ZPOMi1W2apLA,203760.0,4.0
532,Only Know How to Love You - with Annika Bennett,Jordy Searcy,8,0.739,0.311,4.0,-9.166,0.0,0.0648,0.839,1.68e-05,0.112,0.295,140.031,audio_features,5pqVztxO7Yt3dkKS899UKQ,spotify:track:5pqVztxO7Yt3dkKS899UKQ,https://api.spotify.com/v1/tracks/5pqVztxO7Yt3dkKS899UKQ,https://api.spotify.com/v1/audio-analysis/5pqVztxO7Yt3dkKS899UKQ,180888.0,4.0
533,Half My Life,Violet Skies,8,0.676,0.544,9.0,-8.051,1.0,0.096,0.214,0.0,0.0965,0.361,117.937,audio_features,24okPXHbTaqV2FK6cGs4EF,spotify:track:24okPXHbTaqV2FK6cGs4EF,https://api.spotify.com/v1/tracks/24okPXHbTaqV2FK6cGs4EF,https://api.spotify.com/v1/audio-analysis/24okPXHbTaqV2FK6cGs4EF,189693.0,4.0
534,Hard Sometimes,Ruel,8,0.407,0.317,10.0,-7.895,1.0,0.0429,0.845,2.66e-06,0.139,0.216,81.899,audio_features,0D2xguFRqCF0OUqXCkqrpU,spotify:track:0D2xguFRqCF0OUqXCkqrpU,https://api.spotify.com/v1/tracks/0D2xguFRqCF0OUqXCkqrpU,https://api.spotify.com/v1/audio-analysis/0D2xguFRqCF0OUqXCkqrpU,269493.0,4.0
535,Matter,Family Stereo,8,0.481,0.155,6.0,-17.173,1.0,0.0344,0.688,0.000221,0.068,0.15,155.963,audio_features,7hEvYHGa0Ln9TQU2ui0WUY,spotify:track:7hEvYHGa0Ln9TQU2ui0WUY,https://api.spotify.com/v1/tracks/7hEvYHGa0Ln9TQU2ui0WUY,https://api.spotify.com/v1/audio-analysis/7hEvYHGa0Ln9TQU2ui0WUY,405587.0,4.0
536,Magical Thinking,Haley Joelle,8,0.52,0.206,5.0,-11.803,1.0,0.0326,0.924,1.5e-06,0.133,0.414,137.119,audio_features,0criJrSwbhnBFK30SnBUBw,spotify:track:0criJrSwbhnBFK30SnBUBw,https://api.spotify.com/v1/tracks/0criJrSwbhnBFK30SnBUBw,https://api.spotify.com/v1/audio-analysis/0criJrSwbhnBFK30SnBUBw,173976.0,3.0
537,"Hold On (From ""Dear Edward"")",Lizzy McAlpine,8,,,,,,,,,,,,,,,,,,
538,All of Me,John Legend,8,0.422,0.264,8.0,-7.064,1.0,0.0322,0.922,0.0,0.132,0.331,119.93,audio_features,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560.0,4.0
539,Honest Mistake,Max Embers,8,0.384,0.315,7.0,-10.219,0.0,0.0401,0.934,0.0,0.0812,0.3,135.77,audio_features,7jujDv0WvWlYWwJdZw4zTj,spotify:track:7jujDv0WvWlYWwJdZw4zTj,https://api.spotify.com/v1/tracks/7jujDv0WvWlYWwJdZw4zTj,https://api.spotify.com/v1/audio-analysis/7jujDv0WvWlYWwJdZw4zTj,251099.0,4.0
540,Bored,Thomas Headon,8,0.665,0.613,2.0,-6.537,1.0,0.0754,0.175,0.0,0.361,0.791,162.01,audio_features,6aIfPfQrAmgLnZOutU247J,spotify:track:6aIfPfQrAmgLnZOutU247J,https://api.spotify.com/v1/tracks/6aIfPfQrAmgLnZOutU247J,https://api.spotify.com/v1/audio-analysis/6aIfPfQrAmgLnZOutU247J,159548.0,4.0
541,House,Joshua Moss,8,0.422,0.267,8.0,-10.295,1.0,0.0306,0.949,6.28e-06,0.112,0.256,163.987,audio_features,3BdtiKSZveePCDhfncBOFd,spotify:track:3BdtiKSZveePCDhfncBOFd,https://api.spotify.com/v1/tracks/3BdtiKSZveePCDhfncBOFd,https://api.spotify.com/v1/audio-analysis/3BdtiKSZveePCDhfncBOFd,264493.0,4.0
542,I Don't Know You At All,Lizzy McAlpine,8,0.438,0.134,9.0,-15.382,0.0,0.0342,0.921,6.11e-05,0.1,0.334,91.461,audio_features,0KJRetlskz7CPFZXymA8l2,spotify:track:0KJRetlskz7CPFZXymA8l2,https://api.spotify.com/v1/tracks/0KJRetlskz7CPFZXymA8l2,https://api.spotify.com/v1/audio-analysis/0KJRetlskz7CPFZXymA8l2,271000.0,4.0
543,Already Gone,Sleeping At Last,8,0.418,0.248,3.0,-9.997,1.0,0.0451,0.954,4.21e-06,0.108,0.298,130.953,audio_features,5zCunX8URvLoBHlg1Fnjv6,spotify:track:5zCunX8URvLoBHlg1Fnjv6,https://api.spotify.com/v1/tracks/5zCunX8URvLoBHlg1Fnjv6,https://api.spotify.com/v1/audio-analysis/5zCunX8URvLoBHlg1Fnjv6,243007.0,4.0
544,Black & Blue,James TW,8,0.668,0.353,7.0,-8.323,1.0,0.0444,0.518,0.0,0.137,0.435,82.155,audio_features,05TtxghZSGczxqdRQrAf0C,spotify:track:05TtxghZSGczxqdRQrAf0C,https://api.spotify.com/v1/tracks/05TtxghZSGczxqdRQrAf0C,https://api.spotify.com/v1/audio-analysis/05TtxghZSGczxqdRQrAf0C,174987.0,4.0
545,Lost for Words,Plested,8,0.447,0.315,10.0,-7.723,1.0,0.0358,0.837,0.0,0.098,0.35,129.116,audio_features,1R0uwgCOymRhXwRnXL3xiK,spotify:track:1R0uwgCOymRhXwRnXL3xiK,https://api.spotify.com/v1/tracks/1R0uwgCOymRhXwRnXL3xiK,https://api.spotify.com/v1/audio-analysis/1R0uwgCOymRhXwRnXL3xiK,201180.0,1.0
546,I'm So Happy - Acoustic,Emily Burns,8,,,,,,,,,,,,,,,,,,
547,If I Could,Noah Ransom,8,0.761,0.453,9.0,-10.579,0.0,0.0377,0.571,2.97e-06,0.56,0.492,132.028,audio_features,0DGiIOrBx8pr29wR69SUOW,spotify:track:0DGiIOrBx8pr29wR69SUOW,https://api.spotify.com/v1/tracks/0DGiIOrBx8pr29wR69SUOW,https://api.spotify.com/v1/audio-analysis/0DGiIOrBx8pr29wR69SUOW,158571.0,4.0
548,Baby Blue,Imani Graham,8,0.363,0.175,9.0,-13.425,1.0,0.0338,0.968,4.56e-06,0.107,0.262,108.145,audio_features,3ItQFVLa9C7daQYTBGCmgf,spotify:track:3ItQFVLa9C7daQYTBGCmgf,https://api.spotify.com/v1/tracks/3ItQFVLa9C7daQYTBGCmgf,https://api.spotify.com/v1/audio-analysis/3ItQFVLa9C7daQYTBGCmgf,191014.0,4.0
549,Locked out of Heaven,Bruno Mars,8,0.726,0.698,5.0,-4.165,1.0,0.0431,0.049,0.0,0.309,0.867,143.994,audio_features,3w3y8KPTfNeOKPiqUTakBh,spotify:track:3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh,233478.0,4.0
550,Austin's Song,Frawley,8,0.511,0.157,3.0,-12.41,1.0,0.0909,0.783,0.0,0.111,0.27,79.795,audio_features,6qJeW0xK4MRQg6N7e1fj0p,spotify:track:6qJeW0xK4MRQg6N7e1fj0p,https://api.spotify.com/v1/tracks/6qJeW0xK4MRQg6N7e1fj0p,https://api.spotify.com/v1/audio-analysis/6qJeW0xK4MRQg6N7e1fj0p,187783.0,4.0
551,Joshua Tree,Rozzi,8,0.869,0.395,11.0,-5.743,0.0,0.0633,0.906,0.0,0.0956,0.57,101.902,audio_features,3iExRKI7vV9RrzvAuXmMTY,spotify:track:3iExRKI7vV9RrzvAuXmMTY,https://api.spotify.com/v1/tracks/3iExRKI7vV9RrzvAuXmMTY,https://api.spotify.com/v1/audio-analysis/3iExRKI7vV9RrzvAuXmMTY,231656.0,4.0
552,Like My Father,Jax,8,0.492,0.224,5.0,-8.098,1.0,0.0493,0.91,0.0,0.142,0.424,93.039,audio_features,5YVmHTAsdWnoanWXB7AwZX,spotify:track:5YVmHTAsdWnoanWXB7AwZX,https://api.spotify.com/v1/tracks/5YVmHTAsdWnoanWXB7AwZX,https://api.spotify.com/v1/audio-analysis/5YVmHTAsdWnoanWXB7AwZX,183429.0,4.0
553,Gaol,Nina Nesbitt,8,0.443,0.345,8.0,-12.833,1.0,0.0618,0.811,5.72e-05,0.15,0.331,57.969,audio_features,45N2n2ZSVfICk1kvsuUIkn,spotify:track:45N2n2ZSVfICk1kvsuUIkn,https://api.spotify.com/v1/tracks/45N2n2ZSVfICk1kvsuUIkn,https://api.spotify.com/v1/audio-analysis/45N2n2ZSVfICk1kvsuUIkn,69840.0,5.0
554,Half In Love,Erin Kirby,8,,,,,,,,,,,,,,,,,,
555,Flares,The Script,8,0.348,0.351,0.0,-9.883,0.0,0.0344,0.408,0.0,0.055,0.0661,164.054,audio_features,3mTEYjm3kIm4YzJ5zxJZjs,spotify:track:3mTEYjm3kIm4YzJ5zxJZjs,https://api.spotify.com/v1/tracks/3mTEYjm3kIm4YzJ5zxJZjs,https://api.spotify.com/v1/audio-analysis/3mTEYjm3kIm4YzJ5zxJZjs,229320.0,4.0
556,New Beginning,Tamzene,8,0.375,0.25,2.0,-8.249,0.0,0.0359,0.856,0.0,0.112,0.441,76.048,audio_features,0rkVPFXSVvZHRVaEYjhvmy,spotify:track:0rkVPFXSVvZHRVaEYjhvmy,https://api.spotify.com/v1/tracks/0rkVPFXSVvZHRVaEYjhvmy,https://api.spotify.com/v1/audio-analysis/0rkVPFXSVvZHRVaEYjhvmy,170256.0,4.0
557,"Oh, Round Lake",Novo Amor,8,0.564,0.227,1.0,-14.668,1.0,0.0407,0.963,0.000824,0.0601,0.222,124.824,audio_features,4J0LMAbGMFktgaR9CfF5FU,spotify:track:4J0LMAbGMFktgaR9CfF5FU,https://api.spotify.com/v1/tracks/4J0LMAbGMFktgaR9CfF5FU,https://api.spotify.com/v1/audio-analysis/4J0LMAbGMFktgaR9CfF5FU,175093.0,4.0
558,Don't Want It,Zion Goins,8,,,,,,,,,,,,,,,,,,
559,Nothing Matters Then We Die,TRØVES,8,0.608,0.383,5.0,-10.209,1.0,0.0361,0.852,0.000723,0.117,0.596,67.528,audio_features,4XHrXUlnpMnDIMypY4k1ee,spotify:track:4XHrXUlnpMnDIMypY4k1ee,https://api.spotify.com/v1/tracks/4XHrXUlnpMnDIMypY4k1ee,https://api.spotify.com/v1/audio-analysis/4XHrXUlnpMnDIMypY4k1ee,172024.0,4.0
560,Ease,Joel Ansett,8,0.605,0.36,2.0,-13.857,1.0,0.0406,0.637,0.81,0.104,0.423,155.907,audio_features,3CzwurApO72T23hz1sCp2K,spotify:track:3CzwurApO72T23hz1sCp2K,https://api.spotify.com/v1/tracks/3CzwurApO72T23hz1sCp2K,https://api.spotify.com/v1/audio-analysis/3CzwurApO72T23hz1sCp2K,186600.0,4.0
561,Emily,Love You Later,8,0.604,0.116,1.0,-19.493,1.0,0.0396,0.675,0.0,0.128,0.286,81.933,audio_features,5DqvllNxOKVaqrQyXI2sLl,spotify:track:5DqvllNxOKVaqrQyXI2sLl,https://api.spotify.com/v1/tracks/5DqvllNxOKVaqrQyXI2sLl,https://api.spotify.com/v1/audio-analysis/5DqvllNxOKVaqrQyXI2sLl,188052.0,4.0
562,Not That Far Away,Jordan Moyes,8,0.451,0.16,4.0,-12.08,1.0,0.0321,0.879,0.00124,0.0939,0.221,72.212,audio_features,0Hr9cPDontcGyAkdBa3xOl,spotify:track:0Hr9cPDontcGyAkdBa3xOl,https://api.spotify.com/v1/tracks/0Hr9cPDontcGyAkdBa3xOl,https://api.spotify.com/v1/audio-analysis/0Hr9cPDontcGyAkdBa3xOl,309791.0,4.0
563,Crocodiles,Cian Ducrot,8,0.546,0.44,7.0,-10.974,0.0,0.0381,0.651,0.0,0.113,0.352,139.48,audio_features,3S83qk7cILQeQhguBaWi7x,spotify:track:3S83qk7cILQeQhguBaWi7x,https://api.spotify.com/v1/tracks/3S83qk7cILQeQhguBaWi7x,https://api.spotify.com/v1/audio-analysis/3S83qk7cILQeQhguBaWi7x,240065.0,4.0
564,Nirvana,ELLIANA,8,0.479,0.402,4.0,-9.573,1.0,0.0311,0.321,4.11e-05,0.116,0.153,134.035,audio_features,11VPN6SfBRRmF2fESXlNep,spotify:track:11VPN6SfBRRmF2fESXlNep,https://api.spotify.com/v1/tracks/11VPN6SfBRRmF2fESXlNep,https://api.spotify.com/v1/audio-analysis/11VPN6SfBRRmF2fESXlNep,266036.0,4.0
565,A Little Closer,Jessie Reid,8,0.55,0.177,1.0,-15.556,1.0,0.0309,0.952,0.0774,0.109,0.159,110.745,audio_features,0xrN7hUFu6gOQumsG7jC8H,spotify:track:0xrN7hUFu6gOQumsG7jC8H,https://api.spotify.com/v1/tracks/0xrN7hUFu6gOQumsG7jC8H,https://api.spotify.com/v1/audio-analysis/0xrN7hUFu6gOQumsG7jC8H,256427.0,4.0
566,Counting Stars,OneRepublic,8,0.664,0.705,1.0,-4.972,0.0,0.0382,0.0654,0.0,0.118,0.477,122.016,audio_features,2tpWsVSb9UEmDRxAl1zhX1,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/tracks/2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/audio-analysis/2tpWsVSb9UEmDRxAl1zhX1,257267.0,4.0
567,Letter From Last Summer,Charlie Burg,8,0.445,0.1,3.0,-18.499,1.0,0.0662,0.877,0.000489,0.121,0.185,145.016,audio_features,5oTwqEm3DlS83R6Uj0wQ5F,spotify:track:5oTwqEm3DlS83R6Uj0wQ5F,https://api.spotify.com/v1/tracks/5oTwqEm3DlS83R6Uj0wQ5F,https://api.spotify.com/v1/audio-analysis/5oTwqEm3DlS83R6Uj0wQ5F,156310.0,3.0
568,Go,Vocal Few,7,0.627,0.633,3.0,-4.951,0.0,0.0323,0.688,5.89e-06,0.183,0.843,152.03,audio_features,08plw345uiLR5bQZNIsfMc,spotify:track:08plw345uiLR5bQZNIsfMc,https://api.spotify.com/v1/tracks/08plw345uiLR5bQZNIsfMc,https://api.spotify.com/v1/audio-analysis/08plw345uiLR5bQZNIsfMc,248671.0,4.0
569,Better Place,Rachel Platten,7,0.557,0.4,0.0,-8.16,1.0,0.0274,0.914,0.000897,0.107,0.348,100.205,audio_features,7xbXQeepclfQNqI3mLPb3c,spotify:track:7xbXQeepclfQNqI3mLPb3c,https://api.spotify.com/v1/tracks/7xbXQeepclfQNqI3mLPb3c,https://api.spotify.com/v1/audio-analysis/7xbXQeepclfQNqI3mLPb3c,176387.0,4.0
570,I Don't Know Why,Sunflower Thieves,7,0.622,0.309,1.0,-13.421,0.0,0.0398,0.866,0.00181,0.106,0.197,89.866,audio_features,6qm17pxCWOfHIkKOdnLaoQ,spotify:track:6qm17pxCWOfHIkKOdnLaoQ,https://api.spotify.com/v1/tracks/6qm17pxCWOfHIkKOdnLaoQ,https://api.spotify.com/v1/audio-analysis/6qm17pxCWOfHIkKOdnLaoQ,204293.0,4.0
571,The A Team,Ed Sheeran,7,0.642,0.289,9.0,-9.918,1.0,0.0367,0.669,0.0,0.18,0.407,84.996,audio_features,1VdZ0vKfR5jneCmWIUAMxK,spotify:track:1VdZ0vKfR5jneCmWIUAMxK,https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK,https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK,258373.0,4.0
572,history,Zeph,7,0.584,0.36,9.0,-14.262,0.0,0.0984,0.862,1.38e-05,0.133,0.384,146.111,audio_features,72TT95xASugCBigGLr5xXt,spotify:track:72TT95xASugCBigGLr5xXt,https://api.spotify.com/v1/tracks/72TT95xASugCBigGLr5xXt,https://api.spotify.com/v1/audio-analysis/72TT95xASugCBigGLr5xXt,73977.0,4.0
573,Talking to Myself,carobae,7,0.638,0.229,8.0,-13.363,1.0,0.0374,0.78,9.76e-05,0.112,0.16,130.032,audio_features,5nB3LEwxhoScgPN9vpa62o,spotify:track:5nB3LEwxhoScgPN9vpa62o,https://api.spotify.com/v1/tracks/5nB3LEwxhoScgPN9vpa62o,https://api.spotify.com/v1/audio-analysis/5nB3LEwxhoScgPN9vpa62o,198987.0,4.0
574,Colourway,Novo Amor,7,0.261,0.371,3.0,-10.112,1.0,0.0313,0.96,0.856,0.109,0.149,158.924,audio_features,2oa53bhiNPCz2CGh26AYxi,spotify:track:2oa53bhiNPCz2CGh26AYxi,https://api.spotify.com/v1/tracks/2oa53bhiNPCz2CGh26AYxi,https://api.spotify.com/v1/audio-analysis/2oa53bhiNPCz2CGh26AYxi,228164.0,4.0
